metode;size;bit;pca;tipe kernel;c;acc
mtcd+bsif;7x7;8;0,2;linear;1;99,167
mtcd+bsif;11x11;12;0,2;linear;1;99,167
mtcd+bsif;9x9;10;1;rbf;1;99,167
mtcd+bsif;9x9;10;0,8;rbf;1;99,167
mtcd+bsif;9x9;10;0,6;rbf;1;99,167
mtcd+bsif;7x7;9;0,2;rbf;100;99,167
mtcd+bsif;7x7;9;0,2;rbf;10;99,167
mtcd+bsif;5x5;10;0,2;rbf;10;99,167
mtcd+bsif;9x9;10;0,4;rbf;1;99,167
mtcd+bsif;13x13;9;0,2;rbf;1;99,167
mtcd+bsif;17x17;12;0,2;rbf;1;99,167
mtcd+bsif;11x11;12;0,4;rbf;1;99,167
mtcd+bsif;17x17;5;0,4;poly;100;99,115
mtcd+bsif;13x13;8;0,2;rbf;100;99,115
mtcd+bsif;13x13;8;0,2;rbf;10;99,115
mtcd+bsif;11x11;6;1;rbf;1;99,115
mtcd+bsif;11x11;6;0,8;rbf;1;99,115
mtcd+bsif;11x11;6;0,6;rbf;1;99,115
mtcd+bsif;13x13;12;0,4;rbf;1;99,115
mtcd+bsif;3x3;6;0,2;linear;100;99,115
mtcd+bsif;3x3;6;0,2;linear;10;99,115
mtcd+bsif;3x3;6;0,2;linear;1;99,115
mtcd+bsif;3x3;5;0,2;linear;100;99,115
mtcd+bsif;3x3;5;0,2;linear;10;99,115
mtcd+bsif;3x3;5;0,2;linear;1;99,115
mtcd+bsif;5x5;11;0,2;linear;100;99,115
mtcd+bsif;5x5;11;0,2;linear;10;99,115
mtcd+bsif;5x5;11;0,2;linear;1;99,115
mtcd+bsif;9x9;11;0,2;rbf;10;99,115
mtcd+bsif;13x13;11;0,4;rbf;1;99,115
mtcd+bsif;9x9;8;1;rbf;1;99,115
mtcd+bsif;9x9;8;0,8;rbf;1;99,115
mtcd+bsif;9x9;8;0,6;rbf;1;99,115
mtcd+bsif;7x7;7;0,4;rbf;100;99,115
mtcd+bsif;7x7;7;0,4;rbf;10;99,115
mtcd+bsif;7x7;7;0,2;linear;10;99,115
mtcd+bsif;7x7;7;0,2;linear;100;99,115
mtcd+bsif;7x7;7;0,2;linear;1;99,115
mtcd+bsif;17x17;9;0,2;poly;100;99,063
mtcd+bsif;17x17;9;0,4;poly;100;99,063
mtcd+bsif;7x7;8;0,2;rbf;100;99,063
mtcd+bsif;7x7;8;0,2;rbf;10;99,063
mtcd+bsif;11x11;5;1;rbf;1;99,063
mtcd+bsif;11x11;5;0,8;rbf;1;99,063
mtcd+bsif;11x11;5;0,6;rbf;1;99,063
mtcd+bsif;7x7;12;0,2;linear;10;99,063
mtcd+bsif;7x7;12;0,2;linear;1;99,063
mtcd+bsif;9x9;6;0,2;rbf;10;99,063
mtcd+bsif;9x9;11;0,2;rbf;100;99,063
mtcd+bsif;5x5;12;0,2;linear;100;99,063
mtcd+bsif;5x5;12;0,2;linear;10;99,063
mtcd+bsif;5x5;12;0,2;linear;1;99,063
mtcd+bsif;9x9;11;0,2;linear;1;99,063
mtcd+bsif;17x17;5;1;poly;100;99,062
mtcd+bsif;17x17;5;0,8;poly;100;99,062
mtcd+bsif;7x7;11;0,6;rbf;10;99,062
mtcd+bsif;15x15;6;0,2;rbf;1;99,01
mtcd+bsif;11x11;6;0,2;rbf;100;99,01
mtcd+bsif;5x5;11;0,4;rbf;100;99,01
mtcd+bsif;5x5;11;0,4;rbf;10;99,01
mtcd+bsif;7x7;11;0,6;rbf;100;99,01
mtcd+bsif;5x5;11;1;rbf;100;99,01
mtcd+bsif;5x5;11;0,8;rbf;100;99,01
mtcd+bsif;5x5;11;0,6;rbf;100;99,01
mtcd+bsif;5x5;11;1;rbf;10;99,01
mtcd+bsif;5x5;11;0,8;rbf;10;99,01
mtcd+bsif;5x5;11;0,6;rbf;10;99,01
mtcd+bsif;11x11;5;0,4;rbf;1;99,01
mtcd+bsif;7x7;12;0,2;linear;100;99,01
mtcd+bsif;11x11;8;0,2;linear;100;99,01
mtcd+bsif;11x11;8;0,2;linear;10;99,01
mtcd+bsif;11x11;8;0,2;linear;1;99,01
mtcd+bsif;11x11;12;0,2;linear;10;99,01
mtcd+bsif;15x15;7;1;sigmoid;10;99,01
mtcd+bsif;15x15;7;0,8;sigmoid;10;99,01
mtcd+bsif;15x15;7;0,6;sigmoid;10;99,01
mtcd+bsif;9x9;6;0,2;rbf;100;99,01
mtcd+bsif;9x9;8;0,4;rbf;1;99,01
mtcd+bsif;9x9;11;0,2;linear;100;99,01
mtcd+bsif;17x17;12;1;sigmoid;1;99,01
mtcd+bsif;17x17;12;0,8;sigmoid;1;99,01
mtcd+bsif;11x11;9;0,2;rbf;1;99,01
mtcd+bsif;9x9;9;1;rbf;1;99,01
mtcd+bsif;9x9;9;0,8;rbf;1;99,01
mtcd+bsif;11x11;6;0,4;rbf;1;98,958
mtcd+bsif;13x13;6;0,2;rbf;1;98,958
mtcd+bsif;17x17;9;0,6;poly;100;98,958
mtcd+bsif;7x7;11;1;rbf;100;98,958
mtcd+bsif;7x7;11;0,8;rbf;100;98,958
mtcd+bsif;7x7;11;1;rbf;10;98,958
mtcd+bsif;7x7;11;0,8;rbf;10;98,958
mtcd+bsif;9x9;12;0,2;rbf;100;98,958
mtcd+bsif;9x9;12;0,2;rbf;10;98,958
mtcd+bsif;17x17;5;0,2;poly;100;98,958
mtcd+bsif;17x17;12;0,6;sigmoid;1;98,958
mtcd+bsif;9x9;9;0,6;rbf;1;98,958
mtcd+bsif;11x11;5;0,2;linear;10;98,906
mtcd+bsif;11x11;5;0,2;linear;1;98,906
mtcd+bsif;9x9;11;0,2;linear;10;98,906
mtcd+bsif;15x15;7;1;sigmoid;1;98,906
mtcd+bsif;15x15;7;0,8;sigmoid;1;98,906
mtcd+bsif;17x17;7;1;sigmoid;100;98,906
mtcd+bsif;17x17;7;0,8;sigmoid;100;98,906
mtcd+bsif;9x9;9;0,4;rbf;1;98,906
mtcd+bsif;9x9;11;1;rbf;1;98,906
mtcd+bsif;9x9;11;0,8;rbf;1;98,906
mtcd+bsif;9x9;11;0,6;rbf;1;98,906
mtcd+bsif;15x15;9;1;poly;100;98,854
mtcd+bsif;15x15;9;0,8;poly;100;98,854
mtcd+bsif;15x15;9;0,6;poly;100;98,854
mtcd+bsif;15x15;10;0,4;poly;100;98,854
mtcd+bsif;15x15;5;0,2;rbf;1;98,854
mtcd+bsif;11x11;5;0,2;linear;100;98,854
mtcd+bsif;17x17;9;1;poly;100;98,854
mtcd+bsif;17x17;9;0,8;poly;100;98,854
mtcd+bsif;7x7;6;0,2;rbf;100;98,854
mtcd+bsif;7x7;6;0,2;linear;10;98,854
mtcd+bsif;7x7;11;0,4;rbf;100;98,854
mtcd+bsif;7x7;11;0,4;rbf;10;98,854
mtcd+bsif;7x7;6;0,2;linear;100;98,854
mtcd+bsif;7x7;6;0,2;linear;1;98,854
mtcd+bsif;11x11;6;0,2;linear;1;98,854
mtcd+bsif;11x11;6;0,2;linear;10;98,854
mtcd+bsif;15x15;7;0,6;sigmoid;1;98,854
mtcd+bsif;11x11;10;0,2;rbf;1;98,854
mtcd+bsif;15x15;9;0,4;poly;100;98,802
mtcd+bsif;15x15;10;0,6;poly;100;98,802
mtcd+bsif;15x15;9;0,2;poly;100;98,802
mtcd+bsif;13x13;5;0,2;rbf;1;98,802
mtcd+bsif;13x13;12;0,2;linear;10;98,802
mtcd+bsif;13x13;12;0,2;rbf;10;98,802
mtcd+bsif;13x13;12;0,2;linear;1;98,802
mtcd+bsif;15x15;12;0,2;rbf;1;98,802
mtcd+bsif;11x11;6;0,2;linear;100;98,802
mtcd+bsif;7x7;7;0,2;rbf;10;98,802
mtcd+bsif;7x7;7;0,2;rbf;100;98,802
mtcd+bsif;17x17;7;0,6;sigmoid;100;98,802
mtcd+bsif;15x15;10;1;poly;100;98,75
mtcd+bsif;15x15;10;0,8;poly;100;98,75
mtcd+bsif;15x15;10;0,2;poly;100;98,75
mtcd+bsif;15x15;5;0,6;poly;100;98,75
mtcd+bsif;15x15;5;0,4;poly;100;98,75
mtcd+bsif;13x13;12;0,2;rbf;100;98,75
mtcd+bsif;5x5;12;1;rbf;100;98,75
mtcd+bsif;5x5;12;0,8;rbf;100;98,75
mtcd+bsif;5x5;12;1;rbf;10;98,75
mtcd+bsif;5x5;12;0,8;rbf;10;98,75
mtcd+bsif;5x5;12;0,6;rbf;100;98,75
mtcd+bsif;5x5;12;0,6;rbf;10;98,75
mtcd+bsif;17x17;12;0,4;sigmoid;1;98,75
mtcd+bsif;9x9;11;0,4;rbf;1;98,75
mtcd+bsif;15x15;5;1;poly;100;98,698
mtcd+bsif;15x15;5;0,8;poly;100;98,698
mtcd+bsif;13x13;8;0,2;linear;1;98,698
mtcd+bsif;7x7;6;0,2;rbf;10;98,698
mtcd+bsif;13x13;12;0,2;linear;100;98,698
mtcd+bsif;5x5;12;0,4;rbf;100;98,698
mtcd+bsif;7x7;5;0,6;rbf;1;98,698
mtcd+bsif;13x13;7;0,2;rbf;1;98,646
mtcd+bsif;5x5;11;0,2;rbf;100;98,646
mtcd+bsif;5x5;11;0,2;rbf;10;98,646
mtcd+bsif;17x17;8;0,2;poly;100;98,646
mtcd+bsif;5x5;12;0,4;rbf;10;98,646
mtcd+bsif;9x9;12;1;rbf;1;98,646
mtcd+bsif;9x9;12;0,8;rbf;1;98,646
mtcd+bsif;7x7;5;1;rbf;1;98,646
mtcd+bsif;7x7;5;0,8;rbf;1;98,646
mtcd+bsif;15x15;7;0,4;sigmoid;1;98,646
mtcd+bsif;7x7;5;0,4;rbf;1;98,646
mtcd+bsif;17x17;7;0,4;sigmoid;100;98,646
mtcd+bsif;17x17;8;0,4;poly;100;98,594
mtcd+bsif;17x17;8;0,6;poly;100;98,594
mtcd+bsif;15x15;5;0,2;poly;100;98,594
mtcd+bsif;13x13;8;0,2;linear;100;98,594
mtcd+bsif;13x13;8;0,2;linear;10;98,594
mtcd+bsif;17x17;10;0,2;poly;100;98,594
mtcd+bsif;17x17;12;0,4;poly;100;98,594
mtcd+bsif;9x9;12;0,6;rbf;1;98,594
mtcd+bsif;9x9;12;0,4;rbf;1;98,594
mtcd+bsif;17x17;8;1;poly;100;98,542
mtcd+bsif;17x17;8;0,8;poly;100;98,542
mtcd+bsif;17x17;10;0,4;poly;100;98,542
mtcd+bsif;17x17;12;0,6;poly;100;98,542
mtcd+bsif;9x9;6;0,2;linear;10;98,542
mtcd+bsif;17x17;7;1;sigmoid;1;98,542
mtcd+bsif;17x17;7;0,8;sigmoid;1;98,542
mtcd+bsif;17x17;7;0,6;sigmoid;1;98,542
mtcd+bsif;9x9;6;0,2;linear;100;98,542
mtcd+bsif;9x9;6;0,2;linear;1;98,542
mtcd+bsif;17x17;6;0,2;poly;100;98,49
mtcd+bsif;3x3;5;0,2;rbf;100;98,49
mtcd+bsif;3x3;5;0,2;rbf;10;98,49
mtcd+bsif;9x9;6;0,6;rbf;1;98,49
mtcd+bsif;3x3;5;1;rbf;100;98,49
mtcd+bsif;3x3;5;0,8;rbf;100;98,49
mtcd+bsif;3x3;5;0,6;rbf;100;98,49
mtcd+bsif;3x3;5;1;rbf;10;98,49
mtcd+bsif;3x3;5;0,8;rbf;10;98,49
mtcd+bsif;3x3;5;0,6;rbf;10;98,49
mtcd+bsif;9x9;6;1;rbf;1;98,49
mtcd+bsif;9x9;6;0,8;rbf;1;98,49
mtcd+bsif;17x17;10;1;poly;100;98,49
mtcd+bsif;17x17;10;0,8;poly;100;98,49
mtcd+bsif;7x7;11;0,2;linear;100;98,49
mtcd+bsif;7x7;11;0,2;linear;10;98,49
mtcd+bsif;7x7;11;0,2;linear;1;98,49
mtcd+bsif;17x17;10;0,6;poly;100;98,49
mtcd+bsif;11x11;11;0,2;rbf;1;98,49
mtcd+bsif;17x17;8;1;sigmoid;10;98,49
mtcd+bsif;17x17;8;0,8;sigmoid;10;98,49
mtcd+bsif;17x17;8;0,6;sigmoid;10;98,49
mtcd+bsif;15x15;7;0,4;sigmoid;10;98,49
mtcd+bsif;13x13;11;0,2;rbf;1;98,49
mtcd+bsif;17x17;9;1;sigmoid;10;98,49
mtcd+bsif;17x17;9;0,8;sigmoid;10;98,49
mtcd+bsif;3x3;5;0,4;rbf;100;98,438
mtcd+bsif;3x3;5;0,4;rbf;10;98,438
mtcd+bsif;9x9;6;0,4;rbf;1;98,438
mtcd+bsif;17x17;12;1;poly;100;98,438
mtcd+bsif;17x17;12;0,8;poly;100;98,438
mtcd+bsif;17x17;7;0,4;sigmoid;1;98,438
mtcd+bsif;17x17;8;0,4;sigmoid;10;98,438
mtcd+bsif;15x15;5;0,6;sigmoid;1;98,438
mtcd+bsif;17x17;11;1;sigmoid;1;98,438
mtcd+bsif;17x17;11;0,8;sigmoid;1;98,438
mtcd+bsif;17x17;6;0,4;poly;100;98,385
mtcd+bsif;17x17;6;1;poly;100;98,385
mtcd+bsif;17x17;6;0,8;poly;100;98,385
mtcd+bsif;17x17;6;0,6;poly;100;98,385
mtcd+bsif;3x3;6;0,2;rbf;100;98,385
mtcd+bsif;3x3;6;0,2;rbf;10;98,385
mtcd+bsif;9x9;5;1;rbf;1;98,385
mtcd+bsif;9x9;5;0,8;rbf;1;98,385
mtcd+bsif;9x9;5;0,6;rbf;1;98,385
mtcd+bsif;9x9;7;0,2;rbf;1;98,385
mtcd+bsif;9x9;10;0,2;rbf;1;98,385
mtcd+bsif;15x15;5;1;sigmoid;1;98,385
mtcd+bsif;15x15;5;0,8;sigmoid;1;98,385
mtcd+bsif;17x17;9;0,6;sigmoid;10;98,385
mtcd+bsif;17x17;11;0,6;sigmoid;1;98,385
mtcd+bsif;13x13;10;0,6;poly;100;98,333
mtcd+bsif;17x17;11;0,6;poly;100;98,333
mtcd+bsif;17x17;11;1;poly;100;98,333
mtcd+bsif;17x17;11;0,8;poly;100;98,333
mtcd+bsif;17x17;11;0,4;poly;100;98,333
mtcd+bsif;17x17;7;0,2;sigmoid;10;98,333
mtcd+bsif;15x15;5;0,4;sigmoid;1;98,333
mtcd+bsif;15x15;7;0,4;poly;100;98,281
mtcd+bsif;13x13;10;0,4;poly;100;98,281
mtcd+bsif;9x9;5;0,4;rbf;1;98,281
mtcd+bsif;13x13;9;0,4;poly;100;98,281
mtcd+bsif;11x11;7;0,2;rbf;1;98,281
mtcd+bsif;17x17;11;0,2;poly;100;98,281
mtcd+bsif;9x9;9;0,2;rbf;1;98,281
mtcd+bsif;3x3;6;1;rbf;100;98,229
mtcd+bsif;3x3;6;0,8;rbf;100;98,229
mtcd+bsif;3x3;6;0,6;rbf;100;98,229
mtcd+bsif;3x3;6;1;rbf;10;98,229
mtcd+bsif;3x3;6;0,8;rbf;10;98,229
mtcd+bsif;3x3;6;0,6;rbf;10;98,229
mtcd+bsif;17x17;7;0,4;poly;100;98,229
mtcd+bsif;15x15;6;1;poly;100;98,229
mtcd+bsif;15x15;6;0,8;poly;100;98,229
mtcd+bsif;15x15;7;0,6;poly;100;98,229
mtcd+bsif;15x15;7;1;poly;100;98,229
mtcd+bsif;15x15;7;0,8;poly;100;98,229
mtcd+bsif;13x13;10;1;poly;100;98,229
mtcd+bsif;13x13;10;0,8;poly;100;98,229
mtcd+bsif;3x3;7;1;rbf;100;98,229
mtcd+bsif;3x3;7;0,8;rbf;100;98,229
mtcd+bsif;3x3;7;0,6;rbf;100;98,229
mtcd+bsif;3x3;7;1;rbf;10;98,229
mtcd+bsif;3x3;7;0,8;rbf;10;98,229
mtcd+bsif;3x3;7;0,6;rbf;10;98,229
mtcd+bsif;13x13;9;0,6;poly;100;98,229
mtcd+bsif;17x17;5;0,4;sigmoid;10;98,229
mtcd+bsif;17x17;5;1;sigmoid;10;98,229
mtcd+bsif;17x17;5;0,8;sigmoid;10;98,229
mtcd+bsif;17x17;5;0,6;sigmoid;10;98,229
mtcd+bsif;13x13;5;1;poly;100;98,177
mtcd+bsif;13x13;5;0,8;poly;100;98,177
mtcd+bsif;13x13;5;0,6;poly;100;98,177
mtcd+bsif;3x3;6;0,4;rbf;100;98,177
mtcd+bsif;3x3;6;0,4;rbf;10;98,177
mtcd+bsif;15x15;6;0,6;poly;100;98,177
mtcd+bsif;15x15;6;0,4;poly;100;98,177
mtcd+bsif;7x7;5;1;poly;100;98,177
mtcd+bsif;7x7;5;0,8;poly;100;98,177
mtcd+bsif;7x7;5;0,6;poly;100;98,177
mtcd+bsif;7x7;5;0,4;poly;100;98,177
mtcd+bsif;3x3;7;0,4;rbf;100;98,177
mtcd+bsif;3x3;7;0,4;rbf;10;98,177
mtcd+bsif;13x13;9;1;poly;100;98,177
mtcd+bsif;13x13;9;0,8;poly;100;98,177
mtcd+bsif;17x17;12;0,2;poly;100;98,177
mtcd+bsif;7x7;6;0,4;rbf;1;98,177
mtcd+bsif;17x17;6;1;sigmoid;10;98,177
mtcd+bsif;17x17;6;0,8;sigmoid;10;98,177
mtcd+bsif;17x17;11;0,4;sigmoid;1;98,177
mtcd+bsif;17x17;9;0,4;sigmoid;10;98,177
mtcd+bsif;15x15;11;0,4;poly;100;98,125
mtcd+bsif;17x17;7;1;poly;100;98,125
mtcd+bsif;17x17;7;0,8;poly;100;98,125
mtcd+bsif;17x17;7;0,6;poly;100;98,125
mtcd+bsif;7x7;11;0,2;rbf;100;98,125
mtcd+bsif;7x7;11;0,2;rbf;10;98,125
mtcd+bsif;7x7;6;1;rbf;1;98,125
mtcd+bsif;7x7;6;0,8;rbf;1;98,125
mtcd+bsif;7x7;6;0,6;rbf;1;98,125
mtcd+bsif;17x17;6;0,6;sigmoid;10;98,125
mtcd+bsif;17x17;5;1;sigmoid;1;98,125
mtcd+bsif;17x17;5;0,8;sigmoid;1;98,125
mtcd+bsif;17x17;5;0,6;sigmoid;1;98,125
mtcd+bsif;17x17;6;0,4;sigmoid;10;98,125
mtcd+bsif;13x13;5;0,4;poly;100;98,073
mtcd+bsif;13x13;10;0,2;poly;100;98,073
mtcd+bsif;3x3;7;0,2;rbf;100;98,073
mtcd+bsif;11x11;12;0,2;rbf;1;98,073
mtcd+bsif;15x15;11;0,6;poly;100;98,021
mtcd+bsif;3x3;7;0,2;rbf;10;98,021
mtcd+bsif;9x9;5;0,4;poly;100;98,021
mtcd+bsif;17x17;7;0,2;poly;100;98,021
mtcd+bsif;5x5;12;0,2;rbf;100;98,021
mtcd+bsif;17x17;5;0,4;sigmoid;1;98,021
mtcd+bsif;15x15;11;1;poly;100;97,969
mtcd+bsif;15x15;11;0,8;poly;100;97,969
mtcd+bsif;15x15;10;0,4;poly;10;97,969
mtcd+bsif;11x11;5;0,4;poly;100;97,969
mtcd+bsif;9x9;5;0,2;poly;100;97,969
mtcd+bsif;5x5;12;0,2;rbf;10;97,969
mtcd+bsif;13x13;8;0,2;rbf;1;97,969
mtcd+bsif;7x7;5;0,2;rbf;1;97,969
mtcd+bsif;15x15;10;0,6;poly;10;97,917
mtcd+bsif;15x15;10;1;poly;10;97,917
mtcd+bsif;15x15;10;0,8;poly;10;97,917
mtcd+bsif;7x7;5;0,2;poly;100;97,917
mtcd+bsif;3x3;8;0,4;rbf;100;97,917
mtcd+bsif;3x3;8;0,4;rbf;10;97,917
mtcd+bsif;5x5;5;1;poly;100;97,917
mtcd+bsif;5x5;5;0,8;poly;100;97,917
mtcd+bsif;5x5;5;0,6;poly;100;97,917
mtcd+bsif;17x17;12;1;poly;10;97,917
mtcd+bsif;17x17;12;0,8;poly;10;97,917
mtcd+bsif;17x17;12;0,6;poly;10;97,917
mtcd+bsif;17x17;12;0,4;poly;10;97,917
mtcd+bsif;9x9;5;1;poly;100;97,917
mtcd+bsif;9x9;5;0,8;poly;100;97,917
mtcd+bsif;9x9;5;0,6;poly;100;97,917
mtcd+bsif;3x3;8;1;rbf;100;97,917
mtcd+bsif;3x3;8;0,8;rbf;100;97,917
mtcd+bsif;3x3;8;0,6;rbf;100;97,917
mtcd+bsif;3x3;8;1;rbf;10;97,917
mtcd+bsif;3x3;8;0,8;rbf;10;97,917
mtcd+bsif;3x3;8;0,6;rbf;10;97,917
mtcd+bsif;17x17;10;0,4;poly;10;97,917
mtcd+bsif;5x5;5;0,4;poly;100;97,917
mtcd+bsif;17x17;8;0,6;sigmoid;100;97,917
mtcd+bsif;15x15;6;1;sigmoid;1;97,917
mtcd+bsif;15x15;6;0,8;sigmoid;1;97,917
mtcd+bsif;17x17;11;1;sigmoid;10;97,917
mtcd+bsif;17x17;11;0,8;sigmoid;10;97,917
mtcd+bsif;17x17;8;1;sigmoid;1;97,917
mtcd+bsif;17x17;8;0,8;sigmoid;1;97,917
mtcd+bsif;15x15;11;0,2;poly;100;97,865
mtcd+bsif;11x11;5;1;poly;100;97,865
mtcd+bsif;11x11;5;0,8;poly;100;97,865
mtcd+bsif;11x11;5;0,6;poly;100;97,865
mtcd+bsif;15x15;6;0,2;poly;100;97,865
mtcd+bsif;3x3;8;0,2;rbf;100;97,865
mtcd+bsif;3x3;8;0,2;rbf;10;97,865
mtcd+bsif;15x15;7;0,2;poly;100;97,865
mtcd+bsif;17x17;10;0,6;poly;10;97,865
mtcd+bsif;13x13;9;0,2;poly;100;97,865
mtcd+bsif;11x11;8;0,2;rbf;1;97,865
mtcd+bsif;17x17;8;1;sigmoid;100;97,865
mtcd+bsif;17x17;8;0,8;sigmoid;100;97,865
mtcd+bsif;5x5;5;0,6;rbf;1;97,865
mtcd+bsif;5x5;5;1;rbf;1;97,865
mtcd+bsif;5x5;5;0,8;rbf;1;97,865
mtcd+bsif;15x15;6;0,6;sigmoid;1;97,865
mtcd+bsif;17x17;8;0,6;sigmoid;1;97,865
mtcd+bsif;15x15;8;0,2;poly;100;97,813
mtcd+bsif;13x13;6;0,4;poly;100;97,813
mtcd+bsif;17x17;10;1;poly;10;97,813
mtcd+bsif;17x17;10;0,8;poly;10;97,813
mtcd+bsif;17x17;12;0,2;poly;10;97,813
mtcd+bsif;17x17;6;1;sigmoid;1;97,813
mtcd+bsif;17x17;6;0,8;sigmoid;1;97,813
mtcd+bsif;13x13;6;0,6;poly;100;97,812
mtcd+bsif;13x13;5;0,2;poly;100;97,812
mtcd+bsif;5x5;5;0,4;rbf;1;97,812
mtcd+bsif;13x13;6;1;poly;100;97,76
mtcd+bsif;13x13;6;0,8;poly;100;97,76
mtcd+bsif;17x17;12;1;sigmoid;10;97,76
mtcd+bsif;17x17;12;0,8;sigmoid;10;97,76
mtcd+bsif;17x17;12;0,6;sigmoid;10;97,76
mtcd+bsif;7x7;9;1;rbf;1;97,76
mtcd+bsif;7x7;9;0,8;rbf;1;97,76
mtcd+bsif;13x13;12;0,2;rbf;1;97,76
mtcd+bsif;15x15;6;0,4;sigmoid;1;97,76
mtcd+bsif;17x17;11;0,6;sigmoid;10;97,76
mtcd+bsif;17x17;6;0,6;sigmoid;1;97,76
mtcd+bsif;17x17;9;0,4;poly;10;97,708
mtcd+bsif;7x7;9;0,6;rbf;1;97,708
mtcd+bsif;15x15;7;1;sigmoid;100;97,708
mtcd+bsif;15x15;7;0,8;sigmoid;100;97,708
mtcd+bsif;17x17;8;0,4;sigmoid;1;97,708
mtcd+bsif;15x15;8;0,4;poly;100;97,656
mtcd+bsif;17x17;9;1;poly;10;97,656
mtcd+bsif;17x17;9;0,8;poly;10;97,656
mtcd+bsif;17x17;9;0,6;poly;10;97,656
mtcd+bsif;7x7;9;0,4;rbf;1;97,656
mtcd+bsif;9x9;5;0,2;rbf;1;97,656
mtcd+bsif;5x5;5;0,2;poly;100;97,656
mtcd+bsif;15x15;7;0,6;sigmoid;100;97,656
mtcd+bsif;17x17;6;1;sigmoid;100;97,656
mtcd+bsif;17x17;6;0,8;sigmoid;100;97,656
mtcd+bsif;17x17;9;1;sigmoid;1;97,656
mtcd+bsif;17x17;9;0,8;sigmoid;1;97,656
mtcd+bsif;17x17;9;0,2;poly;10;97,604
mtcd+bsif;13x13;7;0,4;poly;100;97,604
mtcd+bsif;13x13;10;0,6;poly;10;97,604
mtcd+bsif;13x13;10;0,4;poly;10;97,604
mtcd+bsif;17x17;8;0,4;sigmoid;100;97,604
mtcd+bsif;17x17;6;0,6;sigmoid;100;97,604
mtcd+bsif;17x17;6;0,4;sigmoid;100;97,604
mtcd+bsif;17x17;8;0,2;sigmoid;10;97,604
mtcd+bsif;17x17;6;0,4;sigmoid;1;97,604
mtcd+bsif;17x17;9;0,6;sigmoid;1;97,604
mtcd+bsif;15x15;9;1;poly;10;97,552
mtcd+bsif;15x15;9;0,8;poly;10;97,552
mtcd+bsif;15x15;9;0,6;poly;10;97,552
mtcd+bsif;15x15;9;0,4;poly;10;97,552
mtcd+bsif;11x11;10;0,4;poly;100;97,552
mtcd+bsif;17x17;8;0,4;poly;10;97,552
mtcd+bsif;11x11;7;0,4;poly;100;97,552
mtcd+bsif;13x13;10;1;poly;10;97,552
mtcd+bsif;13x13;10;0,8;poly;10;97,552
mtcd+bsif;11x11;9;0,2;poly;100;97,552
mtcd+bsif;17x17;10;0,2;poly;10;97,552
mtcd+bsif;17x17;7;0,2;sigmoid;1;97,552
mtcd+bsif;9x9;8;0,2;rbf;1;97,552
mtcd+bsif;15x15;7;0,4;sigmoid;100;97,552
mtcd+bsif;17x17;9;0,4;sigmoid;1;97,552
mtcd+bsif;15x15;10;0,2;poly;10;97,5
mtcd+bsif;15x15;8;1;poly;100;97,5
mtcd+bsif;15x15;8;0,8;poly;100;97,5
mtcd+bsif;15x15;8;0,6;poly;100;97,5
mtcd+bsif;17x17;11;0,4;poly;10;97,5
mtcd+bsif;17x17;12;0,4;sigmoid;10;97,5
mtcd+bsif;17x17;8;0,6;poly;10;97,5
mtcd+bsif;17x17;11;1;poly;10;97,5
mtcd+bsif;17x17;11;0,8;poly;10;97,5
mtcd+bsif;17x17;11;0,6;poly;10;97,5
mtcd+bsif;11x11;10;0,6;poly;100;97,448
mtcd+bsif;15x15;7;0,6;poly;10;97,448
mtcd+bsif;11x11;7;0,6;poly;100;97,448
mtcd+bsif;15x15;7;1;poly;10;97,448
mtcd+bsif;15x15;7;0,8;poly;10;97,448
mtcd+bsif;11x11;10;0,2;poly;100;97,448
mtcd+bsif;13x13;7;0,6;poly;100;97,448
mtcd+bsif;7x7;10;1;rbf;1;97,448
mtcd+bsif;7x7;10;0,8;rbf;1;97,448
mtcd+bsif;7x7;10;0,6;rbf;1;97,448
mtcd+bsif;7x7;10;0,4;rbf;1;97,448
mtcd+bsif;7x7;7;0,6;rbf;1;97,448
mtcd+bsif;17x17;5;0,6;sigmoid;100;97,448
mtcd+bsif;11x11;10;1;poly;100;97,396
mtcd+bsif;11x11;10;0,8;poly;100;97,396
mtcd+bsif;17x17;8;1;poly;10;97,396
mtcd+bsif;17x17;8;0,8;poly;10;97,396
mtcd+bsif;13x13;11;0,4;poly;100;97,396
mtcd+bsif;15x15;7;0,4;poly;10;97,396
mtcd+bsif;13x13;7;1;poly;100;97,396
mtcd+bsif;13x13;7;0,8;poly;100;97,396
mtcd+bsif;11x11;6;0,2;rbf;1;97,396
mtcd+bsif;11x11;9;0,4;poly;100;97,396
mtcd+bsif;9x9;11;0,2;rbf;1;97,396
mtcd+bsif;11x11;5;0,2;rbf;1;97,396
mtcd+bsif;17x17;11;0,4;sigmoid;10;97,396
mtcd+bsif;7x7;7;1;rbf;1;97,396
mtcd+bsif;7x7;7;0,8;rbf;1;97,396
mtcd+bsif;17x17;10;1;sigmoid;1;97,396
mtcd+bsif;17x17;10;0,8;sigmoid;1;97,396
mtcd+bsif;11x11;7;1;poly;100;97,344
mtcd+bsif;11x11;5;0,2;poly;100;97,344
mtcd+bsif;13x13;9;0,4;poly;10;97,344
mtcd+bsif;11x11;9;1;poly;100;97,344
mtcd+bsif;11x11;9;0,8;poly;100;97,344
